entrez cluster avg_diff
81611 MGE-RG2 1.079102663
308 MGE-RG2 1.079768727
310 MGE-RG2 1.347603429
164 MGE-RG2 -0.915890051
8905 MGE-RG2 -1.182884449
323 MGE-RG2 1.328700487
324 MGE-RG2 -0.615732424
328 MGE-RG2 0.4045234
333 MGE-RG2 -2.39673031
351 MGE-RG2 -1.835597462
9743 MGE-RG2 -1.395653001
394 MGE-RG2 0.718929025
23365 MGE-RG2 -0.915995438
8874 MGE-RG2 -1.865479136
57492 MGE-RG2 -0.856996594
5926 MGE-RG2 -0.419940775
10124 MGE-RG2 0.471007764
23204 MGE-RG2 -0.586600621
10777 MGE-RG2 -4.665333947
57561 MGE-RG2 -0.911537661
427 MGE-RG2 -1.522583178
429 MGE-RG2 0.930468197
440 MGE-RG2 -0.500093256
80816 MGE-RG2 -4.606217998
29028 MGE-RG2 0.731350734
85300 MGE-RG2 -0.711795092
55729 MGE-RG2 -0.846833462
477 MGE-RG2 1.107375511
483 MGE-RG2 0.680444896
517 MGE-RG2 0.718057181
535 MGE-RG2 -0.559814683
533 MGE-RG2 -0.989057684
523 MGE-RG2 -0.445578499
10396 MGE-RG2 -0.638028886
6310 MGE-RG2 -2.5782141
26053 MGE-RG2 -1.116536032
558 MGE-RG2 0.381085627
8708 MGE-RG2 -1.308305207
60468 MGE-RG2 -1.452162791
577 MGE-RG2 -1.907134833
580 MGE-RG2 1.246571816
10409 MGE-RG2 -0.656218918
11177 MGE-RG2 0.771320169
29994 MGE-RG2 -0.469860581
56987 MGE-RG2 0.331971778
63827 MGE-RG2 1.189487175
53335 MGE-RG2 -1.908914385
64919 MGE-RG2 -0.960674069
55859 MGE-RG2 -0.417958284
332 MGE-RG2 0.970648408
641 MGE-RG2 1.190187583
282991 MGE-RG2 -0.313467555
659 MGE-RG2 -0.606543949
673 MGE-RG2 -0.517323159
672 MGE-RG2 1.605473149
675 MGE-RG2 1.848063631
64979 MGE-RG2 1.758118924
55108 MGE-RG2 -1.50474152
682 MGE-RG2 0.855324523
689 MGE-RG2 0.461514794
28969 MGE-RG2 -1.341010518
91298 MGE-RG2 1.326130349
29105 MGE-RG2 0.89496353
84798 MGE-RG2 1.315851281
79169 MGE-RG2 0.623723142
25943 MGE-RG2 -1.375432889
205428 MGE-RG2 0.748969712
90355 MGE-RG2 1.520464517
84909 MGE-RG2 1.073064089
8618 MGE-RG2 -4.498975794
801 MGE-RG2 -0.526627155
817 MGE-RG2 -0.70605
55450 MGE-RG2 -2.860252782
23261 MGE-RG2 -1.537580888
5271 MGE-RG2 -1.344905435
401237 MGE-RG2 -3.065202428
8573 MGE-RG2 -1.304291974
9139 MGE-RG2 -0.421976062
868 MGE-RG2 -3.683397094
23468 MGE-RG2 0.694423286
165055 MGE-RG2 1.21712552
64770 MGE-RG2 0.726584183
57821 MGE-RG2 0.849010192
374969 MGE-RG2 -0.613014764
29080 MGE-RG2 1.08702923
894 MGE-RG2 1.58545409
9134 MGE-RG2 1.112803375
901 MGE-RG2 -1.595665329
10983 MGE-RG2 -0.584712334
126731 MGE-RG2 -0.590697076
7203 MGE-RG2 0.761087955
22948 MGE-RG2 0.601274715
4345 MGE-RG2 -2.398170202
100133941 MGE-RG2 -0.838066744
938 MGE-RG2 -0.756409666
967 MGE-RG2 0.524258679
11140 MGE-RG2 0.611380909
998 MGE-RG2 -0.789912601
8476 MGE-RG2 -4.489155536
10602 MGE-RG2 -1.489645724
988 MGE-RG2 0.74469158
8317 MGE-RG2 1.701064638
83879 MGE-RG2 1.323416069
983 MGE-RG2 1.364684477
1017 MGE-RG2 1.613413783
1019 MGE-RG2 0.528804749
8851 MGE-RG2 -2.038699018
1021 MGE-RG2 2.015788275
1036 MGE-RG2 0.791155035
1649 MGE-RG2 0.996468388
56853 MGE-RG2 -1.975581032
1060 MGE-RG2 0.617634649
1063 MGE-RG2 0.481710898
64105 MGE-RG2 1.252356445
79682 MGE-RG2 1.527126909
22995 MGE-RG2 1.029997903
9859 MGE-RG2 -1.013871459
645455 MGE-RG2 -0.931136403
51134 MGE-RG2 0.748471052
NA MGE-RG2 -3.759540185
10036 MGE-RG2 1.348798536
51142 MGE-RG2 0.357433344
54927 MGE-RG2 0.732096609
1107 MGE-RG2 -2.65201853
55636 MGE-RG2 0.531342828
1111 MGE-RG2 1.477674429
26511 MGE-RG2 1.202487872
1663 MGE-RG2 -1.969968838
26973 MGE-RG2 -0.932127224
1120 MGE-RG2 1.260062798
1163 MGE-RG2 1.167615464
1164 MGE-RG2 0.470912593
23332 MGE-RG2 -0.432320721
1047 MGE-RG2 1.518242883
1192 MGE-RG2 0.579954367
1195 MGE-RG2 -0.63191057
63967 MGE-RG2 1.344811212
80790 MGE-RG2 -0.834453948
7555 MGE-RG2 0.856158984
1268 MGE-RG2 -5.006273546
54875 MGE-RG2 0.74625173
26047 MGE-RG2 -4.424134646
51287 MGE-RG2 1.143334204
1297 MGE-RG2 1.233106242
23412 MGE-RG2 -0.282258424
23603 MGE-RG2 0.968132867
1363 MGE-RG2 -1.010292884
80315 MGE-RG2 -1.715721016
9586 MGE-RG2 1.023921201
153222 MGE-RG2 -1.190310168
51232 MGE-RG2 -1.103849319
1399 MGE-RG2 0.921865452
1400 MGE-RG2 -1.159876524
84809 MGE-RG2 -2.778087223
51380 MGE-RG2 -2.059426589
80034 MGE-RG2 -0.625887495
NA MGE-RG2 0.939941587
NA MGE-RG2 1.009095361
NA MGE-RG2 0.345748395
NA MGE-RG2 0.696556126
NA MGE-RG2 0.394730653
1496 MGE-RG2 -3.854546406
1499 MGE-RG2 0.656253807
1500 MGE-RG2 -0.560646054
1503 MGE-RG2 1.00959505
83992 MGE-RG2 -2.239257595
51596 MGE-RG2 0.91587485
1525 MGE-RG2 -1.37293009
80319 MGE-RG2 -0.65621676
3491 MGE-RG2 1.181707953
27065 MGE-RG2 -2.138581074
23002 MGE-RG2 -1.80882212
1600 MGE-RG2 -4.543621035
1602 MGE-RG2 1.181928634
1616 MGE-RG2 1.503945885
10926 MGE-RG2 0.706246532
54876 MGE-RG2 0.764254917
8642 MGE-RG2 -0.348278556
9201 MGE-RG2 -0.557849828
1641 MGE-RG2 -3.172627784
23576 MGE-RG2 0.977473606
23564 MGE-RG2 -0.932260432
7913 MGE-RG2 0.953199889
51071 MGE-RG2 1.096504855
160851 MGE-RG2 1.329816852
1719 MGE-RG2 1.65197918
9249 MGE-RG2 1.776264261
22982 MGE-RG2 -1.183166855
115752 MGE-RG2 1.165079943
1736 MGE-RG2 0.905499808
10301 MGE-RG2 1.34274204
8847 MGE-RG2 1.016358219
1745 MGE-RG2 1.016409243
1746 MGE-RG2 0.455405174
NA MGE-RG2 -3.920414535
3337 MGE-RG2 -1.161279475
26052 MGE-RG2 -3.874691477
1786 MGE-RG2 0.66844005
9732 MGE-RG2 -4.812780497
85440 MGE-RG2 -0.380141688
9980 MGE-RG2 -3.53464407
285381 MGE-RG2 0.705784561
1808 MGE-RG2 -0.637775158
374946 MGE-RG2 -3.509334999
10673 MGE-RG2 1.849923125
11221 MGE-RG2 0.66046073
1854 MGE-RG2 1.241865277
1781 MGE-RG2 -0.792868701
728532 MGE-RG2 -0.647597379
79659 MGE-RG2 0.617614262
8655 MGE-RG2 -0.372976318
144455 MGE-RG2 1.516117043
1915 MGE-RG2 0.566231039
100421796 MGE-RG2 -0.49810177
158078 MGE-RG2 0.538899418
221838 MGE-RG2 0.463977903
644820 MGE-RG2 1.131211135
1936 MGE-RG2 0.974943003
1948 MGE-RG2 -1.779499294
1956 MGE-RG2 1.595837755
1958 MGE-RG2 0.749102352
1965 MGE-RG2 0.646142943
3646 MGE-RG2 0.543322501
10480 MGE-RG2 0.834090637
1974 MGE-RG2 -0.92265133
1993 MGE-RG2 -2.032141284
1995 MGE-RG2 -0.959757525
9844 MGE-RG2 -3.433712337
2013 MGE-RG2 1.708063503
8507 MGE-RG2 -1.396569458
2023 MGE-RG2 0.919304134
2026 MGE-RG2 -1.382743698
23136 MGE-RG2 -0.559731744
80314 MGE-RG2 -1.015282444
57724 MGE-RG2 -0.758077376
2042 MGE-RG2 -4.273661741
2044 MGE-RG2 -4.040299133
2048 MGE-RG2 0.86607147
2059 MGE-RG2 -0.945181038
2066 MGE-RG2 -4.200575845
157570 MGE-RG2 0.612804985
51466 MGE-RG2 -1.284909692
11340 MGE-RG2 0.805671629
5393 MGE-RG2 0.82976705
2173 MGE-RG2 -2.459734715
90362 MGE-RG2 -0.760741059
63901 MGE-RG2 1.139024555
374393 MGE-RG2 1.994582323
92689 MGE-RG2 1.345033042
150864 MGE-RG2 -0.705471792
728066 MGE-RG2 0.429446842
84140 MGE-RG2 0.68386986
63939 MGE-RG2 -1.416268743
81553 MGE-RG2 -1.054197612
58516 MGE-RG2 1.136720753
2177 MGE-RG2 0.877213059
55215 MGE-RG2 1.016025588
2195 MGE-RG2 1.662095264
2091 MGE-RG2 1.106482049
80204 MGE-RG2 -0.755348215
2224 MGE-RG2 0.863900529
10116 MGE-RG2 -3.017252173
2237 MGE-RG2 1.513159292
2257 MGE-RG2 -2.34874162
60681 MGE-RG2 1.087868007
114793 MGE-RG2 -1.56703916
2326 MGE-RG2 -1.893285987
54874 MGE-RG2 -0.774975918
2354 MGE-RG2 0.685660037
1112 MGE-RG2 0.692989721
2309 MGE-RG2 -1.970525319
55691 MGE-RG2 -1.068217551
23150 MGE-RG2 -2.381021433
84978 MGE-RG2 1.798974041
2530 MGE-RG2 0.319566381
10690 MGE-RG2 -1.610504392
2534 MGE-RG2 -0.528763773
7855 MGE-RG2 2.165989806
55632 MGE-RG2 0.320478167
10146 MGE-RG2 0.857794847
2549 MGE-RG2 1.648226012
2562 MGE-RG2 -0.94522753
2597 MGE-RG2 0.744582238
2616 MGE-RG2 0.378534963
389849 MGE-RG2 0.346282242
57459 MGE-RG2 -0.316524852
54332 MGE-RG2 -1.640143563
2664 MGE-RG2 -0.71192959
51659 MGE-RG2 1.748716392
113263 MGE-RG2 0.99227096
2739 MGE-RG2 1.301129159
51228 MGE-RG2 1.106068483
2752 MGE-RG2 0.73175814
51053 MGE-RG2 1.43128102
2775 MGE-RG2 -2.097896781
2776 MGE-RG2 -1.179011285
10399 MGE-RG2 0.660475105
10681 MGE-RG2 -2.075802709
54331 MGE-RG2 -2.998829065
2785 MGE-RG2 -3.085092856
2787 MGE-RG2 0.941134649
26354 MGE-RG2 1.259761414
79158 MGE-RG2 -2.323573896
54865 MGE-RG2 1.392241268
338328 MGE-RG2 -4.193928442
2823 MGE-RG2 -0.667825586
283554 MGE-RG2 -2.827500813
84059 MGE-RG2 1.111060449
2890 MGE-RG2 -3.241091487
2891 MGE-RG2 -6.156771616
2892 MGE-RG2 -2.996466272
2932 MGE-RG2 -0.503240138
2941 MGE-RG2 -1.207001923
2950 MGE-RG2 0.677934094
9555 MGE-RG2 0.725579743
3015 MGE-RG2 0.766486913
3021 MGE-RG2 -0.611264177
440093 MGE-RG2 -0.501860306
8520 MGE-RG2 1.338617661
115106 MGE-RG2 0.769220878
23354 MGE-RG2 0.768784806
54801 MGE-RG2 1.044651554
9734 MGE-RG2 0.598157738
3070 MGE-RG2 1.488109311
3280 MGE-RG2 -0.303571602
55502 MGE-RG2 0.625499676
3006 MGE-RG2 0.313307808
3099 MGE-RG2 1.342030877
6596 MGE-RG2 -1.089272545
3146 MGE-RG2 0.671236424
100130561 MGE-RG2 0.51079126
10354 MGE-RG2 0.428210101
3148 MGE-RG2 0.950415262
3151 MGE-RG2 0.955771118
728632 MGE-RG2 0.852280323
727795 MGE-RG2 1.095891026
643872 MGE-RG2 0.266100343
79366 MGE-RG2 1.305858754
51155 MGE-RG2 -0.415818517
3178 MGE-RG2 0.495679099
664709 MGE-RG2 0.367597012
389674 MGE-RG2 0.764070914
642659 MGE-RG2 0.626915518
3181 MGE-RG2 0.575647214
220988 MGE-RG2 0.305658376
3183 MGE-RG2 0.517101865
3184 MGE-RG2 0.516595661
3185 MGE-RG2 1.076287346
11100 MGE-RG2 0.3097442
84263 MGE-RG2 0.758206557
3320 MGE-RG2 -0.437176543
7184 MGE-RG2 0.540853824
7190 MGE-RG2 -0.836434468
3303 MGE-RG2 -1.461415584
3304 MGE-RG2 -1.614711276
3309 MGE-RG2 0.733518409
3315 MGE-RG2 0.315425603
3329 MGE-RG2 0.668953541
643300 MGE-RG2 0.639567785
3398 MGE-RG2 -1.298656957
3423 MGE-RG2 -1.048129753
57722 MGE-RG2 0.795085568
3480 MGE-RG2 -0.536492007
152404 MGE-RG2 1.285689928
3321 MGE-RG2 -1.902391609
90865 MGE-RG2 1.858594559
387597 MGE-RG2 2.540860924
9118 MGE-RG2 -2.17669438
84289 MGE-RG2 1.083673229
4952 MGE-RG2 0.254637754
10788 MGE-RG2 1.309443993
23421 MGE-RG2 0.769698988
6453 MGE-RG2 -0.998336006
58494 MGE-RG2 0.91112687
221037 MGE-RG2 -0.70110445
8997 MGE-RG2 -3.206870942
3786 MGE-RG2 -2.275426993
10765 MGE-RG2 -1.12150494
23135 MGE-RG2 -1.997154018
9768 MGE-RG2 1.36662671
57613 MGE-RG2 -0.901685024
57650 MGE-RG2 1.032899181
57670 MGE-RG2 -0.869057028
57698 MGE-RG2 -2.152084305
57498 MGE-RG2 -0.806237803
56992 MGE-RG2 0.725162256
23046 MGE-RG2 -2.903218783
3835 MGE-RG2 1.303091354
11127 MGE-RG2 -0.724951809
3797 MGE-RG2 -2.262822911
3798 MGE-RG2 -1.070422026
3800 MGE-RG2 -1.401553541
22920 MGE-RG2 -0.872669
3831 MGE-RG2 -0.687328512
9314 MGE-RG2 0.828093738
8609 MGE-RG2 -1.036391336
58508 MGE-RG2 -0.371226
55904 MGE-RG2 -0.787429125
9735 MGE-RG2 1.606907686
55132 MGE-RG2 0.349400225
81606 MGE-RG2 -2.739604722
3939 MGE-RG2 1.111434888
3945 MGE-RG2 0.758419596
3949 MGE-RG2 0.96830144
3978 MGE-RG2 0.598918542
22998 MGE-RG2 -2.034732295
8994 MGE-RG2 2.073794067
132660 MGE-RG2 1.516143522
9388 MGE-RG2 1.670868687
9516 MGE-RG2 1.200945381
167410 MGE-RG2 1.041098633
4004 MGE-RG2 2.083816059
23175 MGE-RG2 -2.621320101
4035 MGE-RG2 -1.3095406
4036 MGE-RG2 3.296811717
55805 MGE-RG2 1.715841017
7804 MGE-RG2 -1.50951198
122769 MGE-RG2 2.043870188
55604 MGE-RG2 -1.578736985
57554 MGE-RG2 -1.576733096
26045 MGE-RG2 -1.549007343
57819 MGE-RG2 0.637683405
11157 MGE-RG2 0.935167197
57226 MGE-RG2 0.63068403
23499 MGE-RG2 -1.055643644
4085 MGE-RG2 1.084417029
9863 MGE-RG2 -1.172822766
378938 MGE-RG2 -0.554052334
4131 MGE-RG2 -1.05941269
4133 MGE-RG2 -1.368548828
9175 MGE-RG2 -2.152145082
4134 MGE-RG2 -0.965199872
9448 MGE-RG2 -0.525504625
5602 MGE-RG2 -1.241871626
5599 MGE-RG2 -1.285075802
10982 MGE-RG2 -0.947831411
4137 MGE-RG2 -2.533328537
65108 MGE-RG2 -1.03473454
4140 MGE-RG2 -0.434626372
51562 MGE-RG2 0.773022871
55388 MGE-RG2 1.547875952
4171 MGE-RG2 0.955183305
4172 MGE-RG2 2.126775173
4173 MGE-RG2 2.247629917
4174 MGE-RG2 1.999189253
4175 MGE-RG2 1.248903525
4176 MGE-RG2 1.395858512
254394 MGE-RG2 1.543828951
79772 MGE-RG2 -2.978034321
4192 MGE-RG2 0.879863944
23389 MGE-RG2 -0.952202579
9440 MGE-RG2 -0.520433238
4208 MGE-RG2 -3.343581667
55384 MGE-RG2 -1.224827071
254042 MGE-RG2 1.025745987
55669 MGE-RG2 -1.740329972
25834 MGE-RG2 1.010790006
4257 MGE-RG2 2.000144383
440823 MGE-RG2 -2.492856971
90007 MGE-RG2 -0.809958701
NA MGE-RG2 -3.605236045
100616345 MGE-RG2 0.526823405
79003 MGE-RG2 0.703875396
55320 MGE-RG2 1.003439444
4288 MGE-RG2 1.059489123
10962 MGE-RG2 -1.659455967
4300 MGE-RG2 -2.239454678
326625 MGE-RG2 0.852333154
253714 MGE-RG2 1.288273328
55329 MGE-RG2 1.855927948
79817 MGE-RG2 0.96360697
758 MGE-RG2 -1.477920735
NA MGE-RG2 -1.270511487
4361 MGE-RG2 1.654779747
79590 MGE-RG2 1.670049697
84311 MGE-RG2 1.348983486
2956 MGE-RG2 1.014059743
124540 MGE-RG2 0.922461006
4482 MGE-RG2 -4.59388039
NA MGE-RG2 0.355183923
57504 MGE-RG2 1.220182615
23255 MGE-RG2 0.574262796
100652939 MGE-RG2 0.63752071
100293090 MGE-RG2 0.567718361
23077 MGE-RG2 -1.186247297
4650 MGE-RG2 -0.904574002
23040 MGE-RG2 -4.988224509
653784 MGE-RG2 -0.668925021
80097 MGE-RG2 0.627207721
80218 MGE-RG2 0.781213847
4666 MGE-RG2 0.797785837
389240 MGE-RG2 0.427752638
10135 MGE-RG2 -0.886478106
4673 MGE-RG2 0.806315719
4678 MGE-RG2 1.005302947
89796 MGE-RG2 -2.363977446
89797 MGE-RG2 -1.813053608
89795 MGE-RG2 -1.351074643
26960 MGE-RG2 -0.902289877
728841 MGE-RG2 -1.673918944
4684 MGE-RG2 -1.236908797
1463 MGE-RG2 -2.668824065
23310 MGE-RG2 0.343694566
4691 MGE-RG2 0.628686957
23413 MGE-RG2 -1.190601512
80762 MGE-RG2 -1.122635779
10397 MGE-RG2 -2.122383889
25977 MGE-RG2 -0.994222435
121441 MGE-RG2 0.862936378
4739 MGE-RG2 -0.605597484
10763 MGE-RG2 1.65860736
63974 MGE-RG2 -6.144217708
23114 MGE-RG2 -4.256514975
4774 MGE-RG2 -0.349814126
4781 MGE-RG2 -1.067097587
4784 MGE-RG2 -2.352039985
7080 MGE-RG2 1.653648009
4830 MGE-RG2 0.680449919
4833 MGE-RG2 1.056306107
23057 MGE-RG2 -4.488178089
4826 MGE-RG2 1.419448512
140688 MGE-RG2 -1.437752404
10528 MGE-RG2 0.492278736
4851 MGE-RG2 1.592793204
4854 MGE-RG2 0.830228652
4869 MGE-RG2 0.916397101
100422243 MGE-RG2 0.859774404
440577 MGE-RG2 0.372963574
4852 MGE-RG2 0.967316018
9975 MGE-RG2 1.222973828
4897 MGE-RG2 -4.433209904
9315 MGE-RG2 -1.321884376
4745 MGE-RG2 -2.65630227
9378 MGE-RG2 -0.871718834
84081 MGE-RG2 0.510278263
8079 MGE-RG2 1.911261766
4916 MGE-RG2 -5.091624621
9891 MGE-RG2 -3.252093245
80224 MGE-RG2 0.884757488
64710 MGE-RG2 0.68201621
11164 MGE-RG2 0.662491959
9972 MGE-RG2 1.169835897
348995 MGE-RG2 1.004610126
23636 MGE-RG2 0.743449986
51203 MGE-RG2 0.754105704
10204 MGE-RG2 0.601774687
132299 MGE-RG2 -1.594527338
10215 MGE-RG2 1.254521788
10133 MGE-RG2 -2.549071325
23594 MGE-RG2 1.433760528
94101 MGE-RG2 -0.88146055
5036 MGE-RG2 0.811455187
26986 MGE-RG2 0.509155127
8106 MGE-RG2 0.898489092
10606 MGE-RG2 1.319282212
57144 MGE-RG2 -4.684853366
5066 MGE-RG2 1.191690789
64895 MGE-RG2 -2.50302202
9061 MGE-RG2 -1.159788018
56288 MGE-RG2 0.646900334
142 MGE-RG2 0.811245797
5080 MGE-RG2 -2.346453837
5090 MGE-RG2 1.072627817
27253 MGE-RG2 0.321354611
57526 MGE-RG2 0.948730336
5101 MGE-RG2 -2.012537412
27445 MGE-RG2 -5.003176058
5111 MGE-RG2 1.468152864
5144 MGE-RG2 -1.646073539
9659 MGE-RG2 -1.584671893
2923 MGE-RG2 0.666787809
10130 MGE-RG2 0.935338726
27295 MGE-RG2 1.496791107
10611 MGE-RG2 1.718466285
54704 MGE-RG2 -3.25698797
10630 MGE-RG2 1.860715914
8682 MGE-RG2 0.942751102
8864 MGE-RG2 0.469616559
80055 MGE-RG2 -1.463502133
283209 MGE-RG2 -1.445640766
221692 MGE-RG2 -0.701323736
116154 MGE-RG2 -3.562735023
55274 MGE-RG2 0.776685746
26227 MGE-RG2 1.449500341
22822 MGE-RG2 -1.72455533
55022 MGE-RG2 0.771066634
200576 MGE-RG2 0.3404402
9867 MGE-RG2 -0.531625577
5315 MGE-RG2 0.950826693
23236 MGE-RG2 -2.478695917
54477 MGE-RG2 -1.219335902
10733 MGE-RG2 1.391300312
5358 MGE-RG2 -2.108977141
91584 MGE-RG2 -2.838538561
5411 MGE-RG2 0.367298048
5422 MGE-RG2 1.335929644
5423 MGE-RG2 -1.510229435
10714 MGE-RG2 1.090465438
5427 MGE-RG2 1.174659592
11201 MGE-RG2 1.372392005
11128 MGE-RG2 -0.427053594
5445 MGE-RG2 0.548717558
5454 MGE-RG2 -0.639895505
8613 MGE-RG2 0.752036644
8499 MGE-RG2 -1.254075467
5478 MGE-RG2 0.645899116
653214 MGE-RG2 0.492271723
134997 MGE-RG2 0.387847629
85313 MGE-RG2 0.644421471
51400 MGE-RG2 -1.266729499
5521 MGE-RG2 -2.527087562
9055 MGE-RG2 0.396375186
7001 MGE-RG2 0.547802033
10935 MGE-RG2 0.682386146
10549 MGE-RG2 0.706610984
5557 MGE-RG2 1.087852446
5567 MGE-RG2 -1.65395851
5577 MGE-RG2 -2.211944241
5581 MGE-RG2 1.935100659
5591 MGE-RG2 0.951382735
3275 MGE-RG2 -0.922440088
10419 MGE-RG2 1.778424103
8842 MGE-RG2 1.972779969
5634 MGE-RG2 1.524296528
56952 MGE-RG2 1.172776298
23362 MGE-RG2 1.208438691
58155 MGE-RG2 -1.195258701
5757 MGE-RG2 0.584877401
150928 MGE-RG2 0.342274758
5764 MGE-RG2 -3.159481206
5782 MGE-RG2 -0.459422889
5783 MGE-RG2 1.39008534
5789 MGE-RG2 -2.864415353
5799 MGE-RG2 0.656547328
5800 MGE-RG2 -1.491060993
5802 MGE-RG2 -0.515526579
5803 MGE-RG2 -1.132663736
9444 MGE-RG2 0.54353194
201475 MGE-RG2 -1.8392272
27314 MGE-RG2 -3.036657946
5870 MGE-RG2 -0.723968696
56852 MGE-RG2 1.508977037
5886 MGE-RG2 0.508207563
10635 MGE-RG2 1.591442877
5901 MGE-RG2 0.474627392
5902 MGE-RG2 1.056948251
221547 MGE-RG2 0.332709201
5921 MGE-RG2 -0.338545956
9770 MGE-RG2 -1.605129956
642954 MGE-RG2 0.664051114
5932 MGE-RG2 1.223514978
54715 MGE-RG2 -0.792110762
23543 MGE-RG2 -2.011782989
5933 MGE-RG2 1.434835983
1827 MGE-RG2 1.271083189
5962 MGE-RG2 0.441136667
65055 MGE-RG2 -3.875182232
5981 MGE-RG2 1.177463339
5982 MGE-RG2 1.184133268
5983 MGE-RG2 1.592483171
5984 MGE-RG2 0.726419648
5985 MGE-RG2 1.022889399
130132 MGE-RG2 0.750203235
387 MGE-RG2 0.530469922
388 MGE-RG2 -1.342279267
79608 MGE-RG2 1.625845431
57494 MGE-RG2 -0.723580483
54453 MGE-RG2 -0.953572159
11237 MGE-RG2 -0.40989826
6045 MGE-RG2 -1.79706556
8731 MGE-RG2 -0.966759619
6091 MGE-RG2 -5.054621886
6092 MGE-RG2 -2.231912805
6096 MGE-RG2 1.658062414
NA MGE-RG2 0.816015932
NA MGE-RG2 -0.372900368
NA MGE-RG2 0.411202991
NA MGE-RG2 0.651131531
NA MGE-RG2 -0.345711491
NA MGE-RG2 0.373256603
NA MGE-RG2 -1.212405188
NA MGE-RG2 0.69845441
NA MGE-RG2 0.329905623
NA MGE-RG2 0.739833511
NA MGE-RG2 0.467407979
NA MGE-RG2 0.519586026
NA MGE-RG2 1.080257395
NA MGE-RG2 0.655612634
NA MGE-RG2 -2.068008768
NA MGE-RG2 1.003619541
NA MGE-RG2 0.437956992
NA MGE-RG2 0.401615795
NA MGE-RG2 0.396123282
NA MGE-RG2 0.579333813
NA MGE-RG2 2.157108238
NA MGE-RG2 0.322268883
NA MGE-RG2 -0.671096656
NA MGE-RG2 0.334077646
NA MGE-RG2 -0.6411044
6118 MGE-RG2 1.117624554
6134 MGE-RG2 0.518342356
4736 MGE-RG2 0.676166456
6136 MGE-RG2 0.462624988
6137 MGE-RG2 0.853576878
23521 MGE-RG2 0.56833713
100287887 MGE-RG2 0.352081566
728658 MGE-RG2 0.417781252
144581 MGE-RG2 0.401893836
653232 MGE-RG2 0.465841417
6141 MGE-RG2 0.309382784
6142 MGE-RG2 0.687219656
390354 MGE-RG2 0.548115102
6144 MGE-RG2 0.574272906
157206 MGE-RG2 -0.677121981
731688 MGE-RG2 0.4073052
100131205 MGE-RG2 1.004856283
728501 MGE-RG2 0.443079571
6139 MGE-RG2 0.344453043
6147 MGE-RG2 0.505526337
6157 MGE-RG2 0.309868181
6159 MGE-RG2 0.338409291
6160 MGE-RG2 0.450255689
6161 MGE-RG2 0.343054365
6122 MGE-RG2 0.782995176
11224 MGE-RG2 0.602082228
25873 MGE-RG2 0.335735029
6170 MGE-RG2 0.300479952
116935 MGE-RG2 0.386857521
326307 MGE-RG2 0.737672007
642741 MGE-RG2 0.602948459
6171 MGE-RG2 0.414921277
22970 MGE-RG2 0.482863919
6124 MGE-RG2 0.750396416
647276 MGE-RG2 0.483967095
158345 MGE-RG2 0.540997311
6125 MGE-RG2 0.609459918
100270839 MGE-RG2 0.307509666
100270840 MGE-RG2 -1.523884004
388907 MGE-RG2 0.372762035
643343 MGE-RG2 -1.027246185
6128 MGE-RG2 0.722972662
645387 MGE-RG2 0.697500724
6129 MGE-RG2 0.5741195
6130 MGE-RG2 0.384033348
441034 MGE-RG2 -0.735792242
326310 MGE-RG2 -0.65258255
6174 MGE-RG2 0.586435966
648000 MGE-RG2 0.531266636
653702 MGE-RG2 0.592199722
6132 MGE-RG2 0.713460384
6133 MGE-RG2 0.312283272
6175 MGE-RG2 1.026377116
220717 MGE-RG2 0.985524834
6176 MGE-RG2 0.677306824
6181 MGE-RG2 0.425796794
6204 MGE-RG2 0.891619185
6207 MGE-RG2 0.391167199
729236 MGE-RG2 0.394222663
6208 MGE-RG2 0.669975708
6209 MGE-RG2 0.480606963
6217 MGE-RG2 0.39252826
6218 MGE-RG2 0.431179906
6222 MGE-RG2 0.491339371
6223 MGE-RG2 0.54546516
440992 MGE-RG2 0.429343724
6230 MGE-RG2 0.442448328
6232 MGE-RG2 0.399162307
6233 MGE-RG2 0.709835987
6234 MGE-RG2 0.412265519
6188 MGE-RG2 0.547567026
6189 MGE-RG2 0.488392881
644972 MGE-RG2 0.387086331
146053 MGE-RG2 2.031951391
439992 MGE-RG2 0.377984808
145767 MGE-RG2 0.482158761
6191 MGE-RG2 0.52720448
6194 MGE-RG2 0.709477049
6202 MGE-RG2 0.607828531
3921 MGE-RG2 0.468773739
220885 MGE-RG2 0.465689623
389672 MGE-RG2 0.570767498
642641 MGE-RG2 0.305987528
388524 MGE-RG2 0.631510025
6239 MGE-RG2 1.075567254
6240 MGE-RG2 1.09721676
54665 MGE-RG2 -1.817946529
26156 MGE-RG2 0.491497195
6252 MGE-RG2 -6.281535112
57142 MGE-RG2 -0.697994272
55680 MGE-RG2 -0.842219447
22902 MGE-RG2 -1.475217949
862 MGE-RG2 -3.916051992
6299 MGE-RG2 1.337181928
27164 MGE-RG2 1.119203113
6303 MGE-RG2 -3.421441896
23314 MGE-RG2 -3.378140436
388228 MGE-RG2 -2.267062092
9169 MGE-RG2 0.852342578
677770 MGE-RG2 0.658057729
6319 MGE-RG2 0.543244435
79966 MGE-RG2 -2.371312237
6445 MGE-RG2 -3.605475336
6447 MGE-RG2 -1.702271854
6328 MGE-RG2 -2.196674597
55800 MGE-RG2 -4.123712116
23231 MGE-RG2 -2.050117483
9037 MGE-RG2 0.728899625
